state,zip_code,name,latitude,longitude,category
Montr??al,H2S 3C7,Caf?? International,45.5320605,-73.6125895,Italian
Montr??al,H2J 1X9,St-Viateur Bagel & Caf??,45.5283843,-73.5789047,
Montreal,H2W 2M4,L'express,45.5202676,-73.5744113,French
Montreal,H2J 1J1,Yoshi Sushi,45.5352164,-73.582272,
Montreal,H2J 2K9,Aux Deux Marie,45.5229005,-73.5801996,
Montreal,H2X 2S5,Montreal Pool Room,45.5093693,-73.5626368,
Montr??al,H2V 1T6,Ma?ko Sushi,45.5232031,-73.6061907,
Montreal,H2W 1C5,Mycoboutique,45.518385,-73.5811857,
Montreal,H2Y 1Z5,Cafe St Paul,45.5037137,-73.554885,
Montreal,H2X 3K3,Second Cup,45.51460567,-73.56197994,
Montr??al,H2L 1S7,Dame Tartine Dejeuner Et Diner,45.5251274,-73.5599141,
Montreal,H2J 3W4,Maison Cakao (La),45.5344731,-73.5824398,
Montr??al,H2V 4E9,Sushi Royal,45.5192813,-73.5949578,Japanese
Montreal,H2X 3L7,Universel D??jeuner & Grillades,45.5180747,-73.5698984,
Montreal,H2R 1P9,Chocobel,45.5387825,-73.6174305,
Montreal,H2Y 3Y7,Caf?? Veritas,45.5061276,-73.5554133,
Montr??al,H2J 1X8,Barraca Rhumerie & Tapas,45.528532,-73.578745,
Montr??al,H2T 1R2,Les aliments Picado,45.5204551,-73.5869271,
Montr??al,H2W 1Y7,Patisserie De Notre Maison,45.5173881,-73.580312,
Montreal,H2L 2H4,Starbucks,45.5194087,-73.5556082,
Montreal,H2G 1L9,Sushi Itamea,45.5442269,-73.5956185,
Montreal,H2J 1Y8,Resto La Grand-M??re Poule,45.5304534,-73.5769487,
Montreal,H2Z 1S5,Brisket Restaurant,45.5026551,-73.5652039,
Montreal,H2T 2N8,Toi  Moi et Caf??,45.5203256,-73.5951071,
Outremont,H2V 1L2,Le Paltoquet,45.5194417,-73.6157189,
Montr??al,H2L 4A7,Taverne Inspecteur ?pingle,45.5226376,-73.5742955,
Montreal,H2J 2H9,La Maison des P?tes Fra?ches,45.5242708,-73.5760722,Italian
Montreal,H2J 1G6,Gourmet Laurier,45.51822,-73.5968489,
Montreal,H2S 2L9,P?tisserie Les Petits Plaisirs,45.5357973,-73.602152,
Montreal,H2L 2H6,Le Drugstore,45.5200793,-73.5545779,
Montr??al,H2J 1H9,Montr??al Caf??,45.5346881,-73.5826565,
Montreal,H2L 3L4,Loggia (La),45.518706,-73.5597776,
Montr??al,H2J 2J2,Cr??perie Bretonne Ty-Breiz,45.5250965,-73.5750279,
Montreal,H2X 1J2,Camellia Sinensis,45.514677,-73.5636783,
Montreal,H2L 4G3,Patisserie St Louis De France,45.518885,-73.5687351,
Montreal,H2K 1W5,Patisserie Polonaise Wawel,45.5328965,-73.5528675,French
Montreal,H2T 2R9,Tim Hortons,45.5203348,-73.5862109,
Montr??al,H2S 3C5,Vices et Versa,45.5312577,-73.6107706,
Montreal,H2K 4P1,Poissonnerie La Mer,45.5215905,-73.5492727,
Montreal,H2J 1W7,Les Folies de Montr??al,45.5253375,-73.5818103,
Montreal,H2S 2S5,Marche Oriental St-Denis,45.5380973,-73.6139752,
Montreal,H2W 2M7,Au Festin De Babette,45.5210607,-73.5765496,
Montreal,H2W 2M7,Cafeo,45.5218512,-73.5779961,Canadian
Montr??al,H2W 1Y2,Korova Bar Terroir,45.5163874,-73.5781109,
Montreal,H2L 2H7,La Mie Matinale,45.5202886,-73.5546575,
Montreal,H2J 1H3,Le Toasteur,45.5330924,-73.5839575,
Montreal,H2T 1P7,Au Kouign-Amann,45.5232174,-73.5835781,
Montreal,H2X 3L7,Restaurants D Lafleur,45.5179403,-73.5697069,
Montreal,H2T 1P9,Bily Kun,45.5234544,-73.583371,
Montreal,H2X 2H8,Presse Cafe,45.5095572,-73.5737671,
Montr??al,H2X 3K6,Presse Cafe,45.5157358,-73.5651376,
Montreal,H2W 1Z8,Restaurant Meatmarket,45.5196352,-73.5850878,
Montreal,H2S 3A3,Havres-Aux-Glaces,45.5369042,-73.6150166,
Montr??al,H2W 1X9,Schwartz's,45.516201,-73.577675,
Montr??al,H2T 1R7,Boulangerie S??raphin,45.5224708,-73.5917806,
Montreal,H2J 1Z5,Intermarche 4 Freres,45.5324193,-73.5748757,
Montr??al,H2W 1X9,Librairie Espanola,45.5156179,-73.5760953,
Montreal,H2J 1X3,Caf?? El Dorado,45.5267638,-73.5803985,
Outremont,H2V 4B3,La Croissanterie Figaro,45.5194196,-73.598616,French
Montreal,H2S 3S3,Olives & Epices,45.5369042,-73.6150166,
Montreal,H2S 3C6,La Cornetteria,45.5308649,-73.6099702,
Montr??al,H2V 1T6,Boulangerie Cheskie,45.5235477,-73.6058637,
Montreal,H2J 2H6,Le Petit Fourneau,45.5239184,-73.5761142,
Montreal,H2W 2S6,Alim-Pot,45.5157172,-73.5756531,
Montr??al,H2H 1J5,La Maison du R?ti,45.5418766,-73.5688779,
Montreal,H2W 2M1,Bottine Aux Herbes,45.5191899,-73.5724432,Chinese
Montreal,H2P 1V7,March?? M??li-M??lo,45.5446373,-73.6273072,
Montreal,H2J 2L9,La Petite Marche,45.52676742,-73.58876827,
Montreal,H2W 1G9,Tataki Epiceries,45.5175371,-73.5788746,
Montreal,H2W 1Z3,Les Bobards,45.5188956,-73.5839532,
Montreal,H2J 2L2,Quai Des Brumes,45.5239299,-73.582485,
Montreal,H2J 1Z3,Boucherie Champfleuri,45.5318658,-73.5755903,
Montr??al,H2V 4H1,Yuukai Fusion Japonaise,45.5229063,-73.6040828,Japanese
Montreal,H2J 3N4,Fromagerie Maitre Affineur Maitre Corbeau,45.5330663,-73.584284,
Montreal,H2G 1W7,Nigelle Caf??,45.5409205,-73.5878741,
Montreal,H2Y 1J1,Queues De Castor,45.5062054,-73.5533416,
Montreal,H2W 1E6,Casa Tapas,45.5205409,-73.5793595,Spanish
Montr??al,H2X 1H6,La Distillerie No 1,45.514788,-73.5655991,
Montreal,H2W 1Y4,Frenco,45.5163045,-73.5776088,
Montreal,H2X 2V4,A Gogo Lounge,45.514531,-73.5738995,
Montreal,H2L 1E8,Grille Pain Le,45.5222731,-73.5695726,
Montreal,H2Z 1J6,My Cup Of Tea,45.508346,-73.5602589,
Montreal,H2J 1X6,Saq,45.527749,-73.5793341,
Montreal,H2X 2V4,St-Laurent Bifteck,45.5146972,-73.5742637,
Montreal,H2J 1C2,Taverne La Remise,45.5294936,-73.5903753,
Outremont,H2V 1W1,Bilboquet,45.518898,-73.610069,
Montr??al,H2L 3L4,Gotha Salon Bar,45.5188135,-73.559748,
Montr??al,H2H 1V3,Lobby Bar,45.533197,-73.5754797,Indian
Montreal,H2Y 1Z5,Les Passants Du Sans Soucy,45.5031996,-73.5551527,
Montreal,H2X 1K7,Club 281,45.5108478,-73.5628098,
Montreal,H2S 1Z4,? Deux Soeurs,45.5331991,-73.5964983,
Montr??al,H2S 3C7,March?? Milano,45.5327988,-73.6146011,
Montreal,H2X 1P3,Chow Pastry,45.5085747,-73.559637,
Montr??al,H2W 2M4,Continental Bistro,45.52081,-73.5756164,Canadian
Montreal,H2T 2S6,Saq,45.5194797,-73.5869986,
Outremont,H2V 1V8,Caf?? Souvenir,45.5198219,-73.6090441,
Montreal,H2J 2L1,Restaurant Rapido Du Plateau,45.5238318,-73.5828098,
Montreal,H2X 1T9,University Bed & Breakfast,45.5080914,-73.5781405,
Montreal,H2X 2A1,Dairy Queen,45.5069857,-73.5663024,
Montreal,H2T 2L6,Bio Terre,45.5234108,-73.6013794,
Montreal,H2X 2V7,Le Pistol,45.5150658,-73.5749565,Canadian
Montr??al,H2L 2G8,Bar Stock,45.518208,-73.556636,
Outremont,H2V 1V8,Boulangerie Premiere Moisson,45.5197702,-73.6094925,
Montreal,H2Y 2A7,Olive & Gourmando,45.5011953,-73.5562667,
Montr??al,H2W 1M2,Else's,45.51685911,-73.57465497,
Montreal,H2S 3L9,McDonald's,45.5362772,-73.5937203,
Montreal,H2Y 1G6,The Maple Delights,45.5062751,-73.5531172,
Montr??al,H2X 1L7,Bistro Sanguinet,45.5127916,-73.5611265,
Montreal,H2J 1W6,Boul Noir,45.5252325,-73.5818296,
Montreal,H2M 1R7,Sushi Naniyori,45.546863,-73.6394744,
Montreal,H2R 1T2,Tim Hortons,45.5371352,-73.615513,
Montr??al,H2L 2J1,Sky Pub Club,45.520904,-73.5537716,
Montreal,H2W 1Z8,Boulangerie Samos,45.5193051,-73.584593,
Montreal,H2X 1K3,Restaurant La Belle Province,45.5098956,-73.5637931,
Montreal,H2Y 2M2,Zone Orange,45.5013669,-73.5566903,
Montreal,H2H 1J9,La Fromagerie Hamel,45.5354211,-73.5722255,
Montreal,H2J 1Y7,Chez Cora,45.5307845,-73.5764857,
Montreal,H2X 1L4,Van Houtte,45.5124268,-73.5614795,
Montreal,H2P 1M5,Cafe Java Mythe,45.5422881,-73.6330724,
Montreal,H2J 2K8,Les Marches D'aliments Naturels Tau,45.5219704,-73.5788362,
Montr??al,H2W 2M7,L'Barouf,45.521783,-73.578122,
Montr??al,H2G 2X1,Bela Vista,45.542912,-73.595883,
Montreal,H2S 2S5,March?? Hung Phat,45.5381793,-73.6138844,
Montreal,H2W 2M7,SAQ,45.5205665,-73.5757792,
Montreal,H2X 3K7,Caf?? Gitana,45.5163732,-73.5665487,
Montreal,H2T 2S9,Sushi 111,45.5187254,-73.587645,
Montreal,H2L 1A9,Les chocolats de Chlo??,45.52227171,-73.57436195,
Montreal,H2S 3B6,Ristorante Primo & Secondo,45.5343892,-73.6156062,Italian
Montreal,H2W 2M4,Br?lerie St. Denis,45.5204193,-73.5750649,
Mont??al,H2L 2H9,Le Plan??te,45.5206504,-73.5543287,Canadian
Montreal,H2L 2G9,Club Date Piano-Bar,45.5186107,-73.5559062,
Montreal,H2J 2L2,Dix Mille Villages,45.5230511,-73.5808816,
Montr??al,H2T 2K4,Boulangerie Capucine Et Tournesol,45.5245007,-73.6046503,
Montreal,H2X 1X9,Cafe Imagination,45.5083253,-73.5709989,
Montreal,H2X 3L6,Restaurant L'?vidence,45.51808868,-73.56960214,
Montreal,H2J 2L9,Restaurant Shiki Sushi,45.5268455,-73.5888713,
Montreal,H2S 2V8,Aliments Merci (Merci Mere Nature),45.5361166,-73.6135512,
Montr??al,H2X 2V5,Boucherie Charcuterie Slovenia,45.5144739,-73.5735457,
Montr??al,H2W 1C8,Rotisserie Romados,45.5192658,-73.5805814,
Montreal,H2J 2L3,La Merveille Du Vietnam,45.524148,-73.5837047,Vietnamese
Montreal,H2H 1J7,Le P??ch?? Glac??,45.5346039,-73.5730031,
Montreal,H2P 2H2,Cafe In,45.5443334,-73.6355788,
Montreal,H2S 1T1,SAQ S??lection,45.5367027,-73.6025342,
Montreal,H2X 2V5,Boulangerie Au Pain Dor??,45.5141332,-73.5728176,
Montreal,H2H 1S1,Depanneur Bonisoir,45.5368629,-73.5634698,
Montr??al,H2X 2V5,Nino Cuisine,45.5145152,-73.5738613,
Montr??al,H2S 3C7,Caf?? Epoca,45.5324148,-73.6133644,Italian
Montreal,H2S 2M2,Biscuiterie Oscar,45.5355393,-73.6020183,
Montreal,H2T 2K4,Caf?? Le D??panneur,45.5247428,-73.6044542,
Montreal,H2S 3S3,Wawel Patisserie,45.5364653,-73.6146713,
Montreal,H2T 1S5,Mei Le Cafe Chinois,45.524614,-73.5960013,
Montreal,H2X 2V7,Tokyo Bar,45.5148379,-73.5745863,
Montreal,H2Z 2A7,Comptoir Express Noobox,45.504872,-73.559122,
Montreal,H2J 1Y2,Bella Pella,45.5289308,-73.578528,
Montr??al,H2S 1N2,Caffe Mille Gusti,45.5390593,-73.6051609,
Montreal,H2V 4G9,Caffe In Gamba,45.521088,-73.5992246,
Montr??al,H2V 4H1,Fruiterie Mile-End,45.5232369,-73.6045259,
Montreal,H2T 2N8,Eggspectations Dejeuner & Cafe,45.5249596,-73.5909119,French
Montreal,H2Y 2M8,Cafe Titanic,45.5020135,-73.5576874,
Montreal,H2X 1H5,Jello Martini Lounge,45.5130188,-73.5663321,
Montreal,H2T 2N7,Restaurant Juni,45.521565,-73.594004,
Montreal,H2W 1E4,Patisserie Notre-Dame Du Rosaire,45.5202453,-73.5797977,
Montr??al,H2V 4H2,Navarino boulangerie caf??,45.5223645,-73.6025347,
Montreal,H2S 2M2,La Queue De Cochon,45.535904,-73.6026021,
Montreal,H2J 1Y4,Wakamono Restaurant,45.5293326,-73.5780424,
Montr??al,H2J 1W1,Caf?? Noir,45.5245056,-73.5824538,
Montr??al,H2X 2V5,Caf?? D??pot,45.5140065,-73.5726918,
Montreal,H2J 2L3,Yoy Cafe,45.524148,-73.5837047,Vietnamese
Montr??al,H2T 2K1,L'Assommoir Bernard,45.5259082,-73.6033323,
Montr??al,H2X 3K8,L'am??re ? Boire,45.51639,-73.5660955,Canadian
Montr??al,H2S 1M5,Sushi Bonsa?,45.5373673,-73.6067408,
Montr??al,H2X 1B4,Caf?? Campus,45.5144747,-73.5722572,
Montreal,H2W 1X9,Charcuterie Fairmount,45.5156758,-73.5765649,
Montreal,H2J 2L4,Orienth??,45.5242012,-73.5831377,
Montreal,H2W 1Y4,Frenco,45.5163045,-73.5776088,
Montr??al,H2V 1T6,Caff?? Della Posta,45.5235256,-73.6058875,Italian
Montreal,H2T 2N2,Dieu du Ciel,45.5224785,-73.5931701,
Montreal,H2X 1V6,Place Milton,45.5104729,-73.5726754,
Montreal,H2T 2N8,Eggspectation Laurier,45.5207977,-73.594574,
Montreal,H2Y 2T1,Cafe Luna D'oro,45.503701,-73.5569976,French
Montreal,H2J 1X1,Boudoir Caf??-Bar,45.5261859,-73.5808162,
Montreal,H2L 2H1,Autour D'un Pain,45.5186843,-73.5559884,
Montr??al,H2K 2C8,Bar Taboo,45.5243273,-73.552627,
Montr??al,H2S 3C7,?pices Anatol,45.5326853,-73.6140137,
Montreal,H2T 1R1,La Binerie Mont-Royal,45.523739,-73.5832504,
Montreal,H2J 1G2,Fous Desserts,45.5290909,-73.5877017,
Montreal,H2J 1W8,Petits Gateaux,45.5259648,-73.5812547,
Montreal,H2T 2N7,Esprith??,45.521527,-73.5940489,
Montreal,H2X 1K5,Les Foufounes ??lectriques,45.5109204,-73.5630389,
Montr??al,H2S 3C7,Boulangerie Roma,45.5323185,-73.6134022,
Montreal,H2X 3K4,Le Saint Bock,45.5157124,-73.5647604,
Montreal,H2W 1Z4,Les Anges Gourmets,45.5184119,-73.5825574,
Montreal,H3G 2E6,McKibbin's Irish Pub,45.4967685,-73.5773558,Irish
Westmount,H3Z 1C2,Les 5 Saisons,45.4869467,-73.5896558,
Montreal,H3H 1C9,Le Maitre Chocolatier,45.4963329,-73.581944,
Montreal,H3T 1Y8,Atami Restaurant,45.4975395,-73.6244812,
Montreal,H3B 1H4,Second Cup,45.499882,-73.572872,
Montreal,H3G 2E8,Kanda,45.4976903,-73.5784186,
Montr??al,H3T 1L9,Tabascobar,45.4975489,-73.62303004,
Montreal,H3G 1R3,Restaurant La Belle Province,45.4960077,-73.5766674,Canadian
Montr??al,H3G 1Z2,Ye Olde Orchard Pub & Grill,45.4971935,-73.5735572,Irish
Montreal,H3B 4G1,Second Cup,45.499504,-73.566752,
Montreal,H3W 2S1,New Victoria Fish,45.4942424,-73.6370345,
Montr??al,H3H 2L9,Tim Hortons,45.4959361,-73.5798782,
Montreal,H3J 1N9,Toi  Moi Et Caf??,45.48196566,-73.57696042,
Montreal,H3A 0A5,Sushi Shop,45.5025546,-73.5733391,
Montreal,H3T 1Y8,Boucherie Et Grillade Farhat,45.4980391,-73.6256806,
Montreal,H3W 1X2,Nature Sante 2000,45.4854364,-73.6274149,
Montreal,H3B 4G1,Tim Hortons,45.499918,-73.566459,
Montr??al,H3G 2B2,Thursday's,45.4969141,-73.5753261,
Montreal,H3G 1V3,Le Petit Prince,45.4944417,-73.574141,
Montreal,H3J 2J4,SAQ,45.4803166,-73.57656734,
Montreal,H2V 4G3,Queen Sushi,45.5203837,-73.5971139,
Montreal,H3B 1X8,Vargas Steakhouse & Sushi,45.5015705,-73.5674316,
Montreal,H3J 2J4,Super C Atwater,45.4798495,-73.5760529,
Montreal,H3T 1W9,Boucherie De Paris Enr,45.4965342,-73.6203729,
Montreal,H3H 2C4,PA Supermarche,45.4922955,-73.5820001,
Montr??al,H3G 2R9,Eggspectation Dejeuner & Cafe,45.4987376,-73.5769193,
Montreal,H3A 3G1,Brulerie St Denis,45.500734,-73.5773592,
Montreal,H3B 4G5,Crepe De Gerard,45.50361,-73.571405,
Montreal,H3G 2B1,Cafe Et Restaurant Toot,45.4964367,-73.573714,
Montreal,H3A 1L2,SAQ,45.5058116,-73.5702234,
Montreal,H3B 3E9,Second Cup,45.5041496,-73.5682305,
Montreal,H3A 1K1,Caff?? Art Java,45.5045746,-73.5723558,
Montreal,H3G 1W9,Ariel,45.4997774,-73.5769328,Canadian
Montreal,H3A 1P7,Restaurant Anton & James,45.499547,-73.5742581,
Westmount,H3Z 1G8,Sunsource Food,45.4793874,-73.6027506,
Montreal,H3J 2Z8,Boulangerie Au Pain Dore Ltee,45.4791739,-73.5752824,
Montreal,H3W 1X2,Cafe Java U,45.4853377,-73.6277186,
Montr??al,H3A 2E3,La Maison du Jazz,45.5056078,-73.5714757,
Montr??al,H3G 2C1,Stogies Cigares Lounge,45.4982192,-73.5774933,
Montreal,H3B 2V6,Stecchino,45.5002682,-73.5712548,
Montr??al,H3W 1X5,Kanda,45.4842373,-73.6285316,
Montreal,H3S 1Y7,Akiko Sushi,45.4989735,-73.6275283,
Montreal,H3Z 1X5,McDonald's,45.489599,-73.585324,
Montreal,H3N 2B3,New Homemade Kosher Bakery,45.5274241,-73.6197702,
Montreal,H3G 2P4,Ben & Jerry's,45.4982386,-73.5771485,
Montreal,H3A 1P7,Marche Cosmopolitain,45.4996739,-73.5745437,
Montreal,H3A 3P8,Second Cup,45.5031658,-73.5740167,
Montr??al,H3G 2B1,Hurley's Irish Pub,45.49685843,-73.57464478,Irish
Montreal,H3A 1R8,Hotel Ambrose,45.5014425,-73.5782307,
Montreal,H3A 3J2,Starbucks,45.504648,-73.571116,
Montreal,H3B 2S7,Cafe Presto,45.4988543,-73.5729278,Italian
Montr??al,H3A 2R4,Restaurant Cavalli,45.5011066,-73.5752154,Italian
Westmount,H3Z 2A5,Restaurant Chez Nick,45.4877201,-73.5914067,
Montreal,H3G 2H5,Al Dar Restaurant,45.4953807,-73.5757868,
Montr??al,H3H 1M4,Cin?? Express,45.4923432,-73.5807685,
Montreal,H3G 2B1,Brutopia,45.4968548,-73.5745777,
Montr??al,H3B 1L9,Le Vieux Dublin,45.5028881,-73.5688499,Irish
Montreal,H3G 2H7,Sushi Shop,45.4964243,-73.5785102,
Montr??al,H3G 2B8,Divine Chocolatier,45.4985419,-73.5785551,
Montr??al,H3B 2T6,Peel Pub,45.4992158,-73.5721372,
Westmount,H3Z 2P9,Sushi Bar Kim,45.4787729,-73.596157,
Montreal,H3B 2T6,La Belle Province,45.4996618,-73.5722249,Canadian
Montreal,H3T 1X8,Second Cup,45.4957102,-73.6209311,
Montr??al,H3B 2T6,Caf?? R??publique,45.4995865,-73.5720918,French
Montr??al,H3G 2E3,O'Regans Irish Pub,45.495965,-73.5753592,Irish
Westmount,H3Z 1H2,Mandys Salad Bar,45.4768146,-73.6062042,
Montr??al,H3G 2E4,Kafein,45.4970911,-73.5771465,
Montreal,H3B 2G2,The Keg Steakhouse + Bar - Place Ville Marie,45.5005331,-73.5695884,
Montreal,H3J 1N9,Itsi Bitsi,45.4828079,-73.5753926,
Montreal,H3A 2K2,Osaka Restaurant,45.5081079,-73.5707739,Japanese
Montreal,H3B 2T6,McLean's Pub,45.4995324,-73.5721956,Canadian
Montreal,H3H 1M5,Provigo,45.4920784,-73.5815073,
Westmount,H3Z 1G8,Metro Richelieu,45.4791609,-73.6032044,
Montreal,H3H 2L8,Starbucks,45.4957217,-73.5793959,
Montreal,H3B 4G1,Boulangerie Premiere Moisson,45.499918,-73.566459,
Montr??al,H3A 1M7,Nippon Sushi,45.5007518,-73.5748519,
Montr??al,H3J 1N6,Lili & Oli,45.4827682,-73.5754611,
Montreal,H3A 1X8,Restaurant Sho-Dan,45.5016565,-73.5740876,Japanese
Montreal,H3A 1L8,Chocolat Belge Leonidas,45.5049396,-73.5708777,
Montreal,H3S 1Y7,Restaurant Blanche Neige,45.4992253,-73.6281621,
Montreal,H3K 1P2,Iga Marche Etop,45.4771296,-73.567191,
Montr??al,H3B 4A5,Le Montr??alais,45.5004519,-73.5681129,
Westmount,H3Z 1G6,P?tisserie de Gascogne,45.479455,-73.6031554,
Montreal,H3G 1Z1,Rosalie Restaurant,45.4976786,-73.574602,Italian
Montreal,H3B 2T6,Harvey's,45.4997317,-73.5724791,
Montreal,H3G 1P8,Starbucks,45.4971623,-73.5757466,
Montreal,H3G 1T3,Cafe Imagination,45.4962238,-73.5730216,Canadian
Montr??al,H3B 2W4,Nyks Bistro Pub,45.5060737,-73.5664697,
Montreal,H3H 2N3,Cocktail Hawaii,45.4950784,-73.5801936,
Verdun,H3E 1T8,Umi Sushi,45.467512,-73.541729,
Montreal,H3X 2G9,Tcby,45.4758231,-73.6409143,
Montreal,H3G 2B6,Newtown,45.49787703,-73.57741501,
Montr??al,H3N 1L3,Afroditi,45.5283961,-73.6300936,
Montr??al,H3G 2E3,Irish Embassy Pub & Grill,45.4960774,-73.5755999,Canadian
Montreal,H3A 1T6,Mikasa Sushi Bar,45.5013472,-73.575652,
Montreal,H3C 1N6,Resto L'appartement,45.4997079,-73.5561043,
Montreal,H3T 1X8,Exofruits,45.4954904,-73.6207203,
Montreal,H3S 2A1,Restaurant Pho Hao,45.501156,-73.6328047,Vietnamese
Montreal,H3J 1N9,Quoi De N'oeuf,45.4815057,-73.5775848,
Westmount,H3Z 1H3,La Foumagerie,45.4782562,-73.604276,
Montreal,H3G 2B2,Winnie Bar Restaurant,45.4976258,-73.5765658,American
Montreal,H3G 2H6,Oriental Cactus,45.496443,-73.57794,
Montreal,H3H 1N2,Pekarna,45.490525,-73.582864,
Montreal,H3X 1V3,Wasabi Sushi,45.4811742,-73.6310685,
Montreal,H3Z 3J8,Kaizen Sushi Bar & Bio Gourmet Restaurant,45.4876099,-73.5865532,Japanese
Montreal,H3B 1C2,Cafe L'etranger,45.5028928,-73.5699802,
Montreal,H3A 3J5,Starbucks,45.5023053,-73.5722542,
Montreal,H3Z 1X5,Starbucks,45.4887994,-73.5849298,
Montreal,H3A 0B2,Tim Hortons,45.5050126,-73.5734677,
Montreal,H3W 1J2,Iga Marche Ornawka,45.4926892,-73.6390546,
Westmount,H3Y 2R4,Boulangerie Le Fournil,45.4784023,-73.6022038,
Montreal,H3H 1L7,Starbucks,45.4941562,-73.5789142,
Montreal,H3H 1M3,La Croissanterie Linda,45.4927315,-73.5807405,
Westmount,H3Z 1G9,SAQ S??lection,45.479345,-73.6032834,
Montreal,H3A 3C8,Presse Cafe,45.5015667,-73.5740684,
Montreal,H3B 5K4,SAQ,45.5031212,-73.570223,
Montreal,H3H 1J6,Marche Al Mizan,45.4946037,-73.5805417,
Montreal,H3T 1X8,Brulerie St Denis,45.4956956,-73.6213793,
Montr??al,H3W 3C2,Restaurant Sushi Mou-Shi,45.4846179,-73.6305373,
Montr??al,H3A 1S8,Cafe Vasco Da Gama,45.5006968,-73.5744805,
Westmount,H3Z 1G9,Cavallaro,45.4787453,-73.6039207,
Montreal,H3S 2B6,Maxi & Cie,45.50494761,-73.63778112,
Montr??al,H3H 1L8,Supermarch?? Mourelatos,45.4947755,-73.5783368,
Montreal,H3N 2Y8,Loblaws,45.5308308,-73.622784,
Montreal,H3G 1P6,Les 3 Brasseurs,45.4972377,-73.5754925,
Montreal,H4C 2C2,Boulangerie Premiere Moisson,45.4788555,-73.5758866,
Saint-Laurent,H4L 3L7,Patisserie Dolci Piu,45.5143665,-73.6828506,
Montreal,H1S 1L2,Patisserie Alati,45.5785251,-73.5826002,
Montreal,H4C 2E1,Distribution Alimentaire Aubut,45.4765818,-73.5791657,
Montreal,H4E 3V9,Resto Mon-Real,45.463423,-73.5880207,
Montreal,H4B 1V3,Chez Cora,45.4605387,-73.6260836,
Montreal,H4A 1W5,Resto-Cafe Oxford,45.47125,-73.614194,
Verdun,H4G 1Z5,Lefebvre & Filles - Bouch??es de Bonheur,45.4686131,-73.5670749,
Verdun,H4G 3G2,Crescendo,45.45482634,-73.56394808,American
Montreal,H4A 3J8,Orange Cafe,45.4775215,-73.615598,
Montreal,H4A 1T7,Soba Sushi,45.4748106,-73.6082365,
Montr??al,H4A 1X4,Cosmos Snack Bar,45.4699126,-73.6172097,
Montreal,H4C 1S7,Bar De Courcelle,45.4728094,-73.5887639,
Saint-Laurent,H4R 1J5,Maxi & Cie,45.5172782,-73.699455,
Montreal,H4B 1V1,Tim Hortons,45.4618803,-73.6233049,
Montreal,H4N 3B8,Restaurant La Sirene De La Mer,45.5355488,-73.6661196,
Montreal,H4A 1C7,Starbucks,45.4763698,-73.622108,
Montreal,H4C 2G3,Les Douceurs Du March??,45.4798213,-73.5774698,
Montr??al,H4N 3L6,March?? Adonis,45.53466323,-73.66630937,
Verdun,H4G 2N4,Les viandes McCormack,45.4631932,-73.5756154,
Montreal,H4C 2G3,Le vrac du March??,45.4798213,-73.5774698,
Montreal,H4C 2G3,Terrines & P?t??s,45.4798213,-73.5774698,
Montreal,H4A 1E2,Saq,45.4754413,-73.6229658,
Montreal,H4A 1C9,Ben & Jerry's,45.4756945,-73.6227217,
Verdun,H4G 1W9,Maison de Th?? Cha Noir,45.4579489,-73.5674372,
Verdun,H4G 2M4,Boucherie Viandal,45.46289825,-73.57109833,
Montreal,H4B 1L9,Korean and Japenese Food,45.4671945,-73.6222709,
Montreal,H4C 2G3,Charcuterie de Tours,45.4798213,-73.5774698,
Montreal,H4A 1E2,Chocola,45.4756479,-73.6228067,
Montreal,H4A 1T7,Boulangerie Patisserie Yuki,45.4751345,-73.6081056,
Montreal,H2V 1V6,Un Amour des Th??s,45.520395,-73.6085003,
Montr??al,H4N 1R4,Boulangerie Andalos,45.525867,-73.6590893,
Montreal,H4B 1N3,Provigo,45.464376,-73.628025,
Saint-Laurent,H4R 1J9,Patisserie De Gascogne,45.5181311,-73.7019017,
Verdun,H4G 1V9,SAQ,45.4617578,-73.5671105,
Montreal,H4C 2G3,Boucherie de Tours,45.4798213,-73.5774698,
Saint-Laurent,H4R 1J9,Restaurant Japon Sushi Bar,45.5127876,-73.6925512,
Montreal,H4A 1E5,P?tisserie de Nancy,45.475042,-73.6233145,
Montreal-Ouest,H4X 1Y9,Patisserie De La Gare,45.4528127,-73.6451589,
Montr??al,H4A 1W8,D.A.D's Bagel,45.470382,-73.6162183,
Verdun,H4G 1W8,Dunkin' Donuts (Canada) Ltee,45.4592211,-73.5673423,
Saint-Laurent,H4R 1K4,Marche Hawai,45.5185588,-73.7012516,
Verdun,H4G 1V2,Nu Art Caf??,45.466133,-73.5665395,
Montreal,H4A 1C8,Boulangerie Au Pain Dore Ltee,45.4765019,-73.6222431,
Montreal,H4N 1J8,SAQ Depot,45.5337756,-73.6542688,
Verdun,H4G 2E4,J'm La Frite,45.4687533,-73.568569,
Verdun,H4G 1T1,Maxi,45.47137846,-73.5622202,
Montreal,H4A 1E2,St-Viateur Bagel & Caf??,45.4753697,-73.6230484,
Montreal,H4C 2G3,Fromagerie Atwater,45.4799807,-73.5764754,
Verdun,H4G 1T9,Poutine Lafleur,45.467213,-73.5666183,
Verdun,H4G 2M3,Aux purs d??lices,45.4628031,-73.5677107,
Montreal,H4C 2G3,S O S Boucher,45.4798213,-73.5774698,
Montreal,H4A 1G8,Le Caveau Szechwan,45.4711631,-73.626851,
